city,district,district_profile,item_category,bid_count,amount_sum,amount_mean,latest_posted_date,count_score,amount_score,recency_score,competition_score,opportunity_score,recommendation_flag,avg_lead_time_days
제주특별자치도,제주시,전국 주요 지역,청소/환경미화,39,5765252513.0,147826987.5128205,2026-05-07 14:49:44,0.05604719764011799,0.00047641816325921555,0.7894736842105263,1.0,34.1,추천,7.8
전라북도,군산시,전국 주요 지역,조경/녹지관리,8,736093000.0,92011625.0,2026-05-12 14:21:30,0.01032448377581121,6.082787774814778e-05,0.9090909090909091,1.0,34.05,데이터부족,7.5
전라북도,전주시,전국 주요 지역,IT장비/전산,68,18957781841.0,278790909.4264706,2026-04-30 17:29:51,0.09882005899705015,0.0015665977481111816,0.6666666666666666,1.0,33.99,추천,8.0
전라남도,장성군,전국 주요 지역,건설/공사,13,435555000.0,33504230.769230768,2026-05-11 13:42:51,0.017699115044247787,3.599258013945861e-05,0.8823529411764706,1.0,33.94,제외,1.2
제주특별자치도,제주특별자치도,전국 주요 지역,행사/운영용역,40,9906554970.0,247663874.25,2026-05-06 09:08:22,0.05752212389380531,0.0008186393765739734,0.7692307692307692,1.0,33.86,추천,14.8
경상북도,구미시,전국 주요 지역,급수/전기/설비,4,68361000.0,17090250.0,2026-05-12 14:37:36,0.004424778761061947,5.6490885672613795e-06,0.9090909090909091,1.0,33.81,데이터부족,0.0
전라북도,전주시,전국 주요 지역,차량/운송,84,12490352882.0,148694677.16666666,2026-04-24 15:26:34,0.1224188790560472,0.0010321544399111543,0.5882352941176471,1.0,33.75,추천,6.3
경상북도,의성군,전국 주요 지역,시설유지보수,47,1013745000.0,21569042.55319149,2026-05-04 10:38:21,0.06784660766961652,8.377196485742437e-05,0.7317073170731707,1.0,33.69,추천,1.7
전라북도,고창군,전국 주요 지역,폐기물/환경,111,63218106844.0,569532494.09009,2026-04-16 18:37:45,0.16224188790560473,0.005224099773501686,0.5084745762711864,0.964,33.53,제외,6.6
경상북도,칠곡군,전국 주요 지역,시설유지보수,23,1031576024.0,44851131.47826087,2026-05-08 16:08:18,0.032448377581120944,8.524545169671816e-05,0.8108108108108107,1.0,33.46,추천,3.2
경상북도,고령군,전국 주요 지역,IT장비/전산,4,26770570.0,6692642.5,2026-05-11 15:44:18,0.004424778761061947,2.2122163357187645e-06,0.8823529411764706,1.0,33.41,데이터부족,0.0
전라북도,군산시,전국 주요 지역,의료/복지용품,3,96673450.0,32224483.333333332,2026-05-11 16:23:55,0.0029498525073746312,7.988719901006634e-06,0.8823529411764706,1.0,33.35,데이터부족,7.0
전라북도,고창군,전국 주요 지역,기타/미분류,33,15652277000.0,474311424.24242425,2026-05-11 17:54:19,0.0471976401179941,0.001293443616276945,0.8823529411764706,0.909,33.34,제외,7.9
경상남도,경상남도,전국 주요 지역,교육물품/교구,25,5023387160.0,200935486.4,2026-05-07 15:10:20,0.035398230088495575,0.00041511328059103304,0.7894736842105263,1.0,33.27,추천,17.1
제주특별자치도,제주특별자치도,전국 주요 지역,차량/운송,1,19317000.0,19317000.0,2026-05-11 12:22:16,0.0,1.5962821470398042e-06,0.8823529411764706,1.0,33.24,데이터부족,3.0
경상북도,청도군,전국 주요 지역,IT장비/전산,1,76820000.0,76820000.0,2026-05-11 10:40:54,0.0,6.348107601366556e-06,0.8823529411764706,1.0,33.24,데이터부족,11.0
전라북도,완주군,전국 주요 지역,교육물품/교구,24,1808117925.0,75338246.875,2026-05-07 10:54:08,0.03392330383480826,0.00014941587013615756,0.7894736842105263,1.0,33.2,추천,12.5
전라북도,부안군,전국 주요 지역,시설유지보수,35,32250375600.0,921439302.8571428,2026-05-14 14:41:47,0.05014749262536873,0.002665046270415081,0.9677419354838709,0.829,33.17,추천,5.5
전라남도,전라남도,전국 주요 지역,의료/복지용품,17,1022440071.0,60143533.5882353,2026-05-08 15:12:00,0.02359882005899705,8.449049188566599e-05,0.8108108108108107,1.0,33.11,추천,5.9
경상남도,진주시,전국 주요 지역,기타/미분류,21,1719264585.0,81869742.14285715,2026-05-07 16:36:41,0.029498525073746312,0.00014207337387137228,0.7894736842105263,1.0,33.03,제외,1.0
제주특별자치도,서귀포시,전국 주요 지역,교육물품/교구,15,1208742000.0,80582800.0,2026-05-08 15:08:57,0.02064896755162242,9.988576253958623e-05,0.8108108108108107,1.0,32.99,추천,6.7
전라북도,군산시,전국 주요 지역,IT장비/전산,76,20625490300.0,271388030.2631579,2026-04-28 20:17:31,0.11061946902654868,0.0017044107231885207,0.6382978723404256,0.947,32.98,추천,6.5
전라북도,완주군,전국 주요 지역,IT장비/전산,19,9891234350.0,520591281.57894737,2026-05-07 11:26:11,0.02654867256637168,0.000817373339809073,0.7894736842105263,1.0,32.92,추천,17.1
제주특별자치도,제주특별자치도,전국 주요 지역,기타/미분류,13,8460443740.0,650803364.6153846,2026-05-08 15:19:19,0.017699115044247787,0.0006991383391932842,0.8108108108108107,1.0,32.89,제외,10.3
경상북도,안동시,전국 주요 지역,전문용역/컨설팅,13,1569194434.0,120707264.15384616,2026-05-08 10:59:14,0.017699115044247787,0.00012967215717908735,0.8108108108108107,1.0,32.87,추천,8.6
전라남도,해남군,전국 주요 지역,시설유지보수,49,1405887520.0,28691582.040816326,2026-04-30 10:11:36,0.07079646017699115,0.00011617710560242615,0.6666666666666666,1.0,32.83,추천,1.8
전라북도,장수군,전국 주요 지역,기타/미분류,17,3976216000.0,233895058.82352942,2026-05-07 16:01:26,0.02359882005899705,0.00032857910718921276,0.7894736842105263,1.0,32.79,제외,11.6
전라남도,해남군,전국 주요 지역,기타/미분류,22,5970956000.0,271407090.90909094,2026-05-06 11:43:40,0.030973451327433628,0.0004934167036061604,0.7692307692307692,1.0,32.79,제외,15.6
경상남도,창원시,전국 주요 지역,폐기물/환경,16,854937900.0,53433618.75,2026-05-07 09:23:21,0.022123893805309734,7.064876050099403e-05,0.7894736842105263,1.0,32.73,제외,1.8
전라남도,진도군,전국 주요 지역,시설유지보수,19,321181958.0,16904313.57894737,2026-05-06 15:55:16,0.02654867256637168,2.6541234431158475e-05,0.7692307692307692,1.0,32.6,추천,0.3
경상남도,거제시,전국 주요 지역,급수/전기/설비,13,128165200.0,9858861.538461538,2026-05-07 14:07:59,0.017699115044247787,1.0591076286782934e-05,0.7894736842105263,1.0,32.55,추천,0.2
경상북도,경상북도,전국 주요 지역,교육물품/교구,51,9382783484.0,183976146.74509802,2026-04-28 16:42:07,0.07374631268436578,0.0007753569273204501,0.6382978723404256,1.0,32.54,추천,10.7
전라북도,무주군,전국 주요 지역,건설/공사,43,23773486330.0,552871775.1162791,2026-04-30 16:46:40,0.061946902654867256,0.00196454893624651,0.6666666666666666,1.0,32.53,제외,9.4
전라북도,익산시,전국 주요 지역,건설/공사,95,30852902694.0,324767396.77894735,2026-04-09 10:00:45,0.13864306784660768,0.002549564515959439,0.45454545454545453,1.0,32.43,제외,15.2
경상남도,양산시,전국 주요 지역,기타/미분류,42,2685166000.0,63932523.809523806,2026-04-30 10:01:36,0.06047197640117994,0.00022189172996004986,0.6666666666666666,1.0,32.42,제외,1.3
경상북도,경주시,전국 주요 지역,건설/공사,25,1648252000.0,65930080.0,2026-05-04 11:17:46,0.035398230088495575,0.00013620516857807378,0.7317073170731707,1.0,32.39,제외,2.3
전라남도,담양군,전국 주요 지역,건설/공사,24,774652300.0,32277179.166666668,2026-05-04 10:30:07,0.03392330383480826,6.401426912322424e-05,0.7317073170731707,1.0,32.33,제외,2.2
전라북도,완주군,전국 주요 지역,행사/운영용역,47,9419578830.0,200416570.85106382,2026-04-28 10:58:12,0.06784660766961652,0.0007783975523612926,0.6382978723404256,1.0,32.31,추천,11.4
경상남도,함안군,전국 주요 지역,조경/녹지관리,3,17009000.0,5669666.666666667,2026-05-08 09:54:04,0.0029498525073746312,1.4055579561526132e-06,0.8108108108108107,1.0,32.28,데이터부족,0.0
경상북도,상주시,전국 주요 지역,시설유지보수,50,1472842705.0,29456854.1,2026-04-27 10:54:24,0.07227138643067847,0.00012171002305685734,0.625,1.0,32.27,추천,1.9
경상남도,거제시,전국 주요 지역,기타/미분류,13,4504368000.0,346489846.15384614,2026-05-06 13:42:42,0.017699115044247787,0.0003722235451725107,0.7692307692307692,1.0,32.26,제외,15.2
경상남도,합천군,전국 주요 지역,건설/공사,57,3532589103.0,61975247.421052635,2026-04-24 11:43:36,0.08259587020648967,0.00029191949670995785,0.5882352941176471,1.0,32.13,제외,2.3
경상북도,구미시,전국 주요 지역,건설/공사,5,130414000.0,26082800.0,2026-05-07 09:36:22,0.0058997050147492625,1.0776908418701093e-05,0.7894736842105263,1.0,32.08,제외,0.0
경상북도,상주시,전국 주요 지역,폐기물/환경,36,2160005248.0,60000145.777777776,2026-04-30 10:02:34,0.051622418879056046,0.00017849447713903218,0.6666666666666666,1.0,32.07,제외,2.3
전라남도,영암군,전국 주요 지역,폐기물/환경,10,712524801.0,71252480.1,2026-05-06 15:22:16,0.01327433628318584,5.8880292962643747e-05,0.7692307692307692,1.0,32.07,제외,-2.5
경상북도,경산시,전국 주요 지역,IT장비/전산,4,163147000.0,40786750.0,2026-05-07 11:49:35,0.004424778761061947,1.3481836902371121e-05,0.7894736842105263,1.0,32.02,데이터부족,4.0
전라북도,익산시,전국 주요 지역,청소/환경미화,18,993298000.0,55183222.222222224,2026-05-04 13:17:58,0.025073746312684365,8.208230388209057e-05,0.7317073170731707,1.0,31.98,추천,6.3
전라남도,장성군,전국 주요 지역,청소/환경미화,2,48235000.0,24117500.0,2026-05-07 15:07:37,0.0014749262536873156,3.985953790053577e-06,0.7894736842105263,1.0,31.9,데이터부족,0.0
전라남도,화순군,전국 주요 지역,행사/운영용역,16,2785998001.0,174124875.0625,2026-05-04 16:46:19,0.022123893805309734,0.00023022409642723418,0.7317073170731707,1.0,31.87,추천,11.5
전라북도,김제시,전국 주요 지역,IT장비/전산,52,6197613000.0,119184865.38461539,2026-04-24 14:18:54,0.0752212389380531,0.0005121467612031787,0.5882352941176471,1.0,31.85,추천,11.0
전라남도,보성군,전국 주요 지역,인쇄/홍보물,1,10000000.0,10000000.0,2026-05-07 09:15:24,0.0,8.263613123361828e-07,0.7894736842105263,1.0,31.84,데이터부족,0.0
전라북도,완주군,전국 주요 지역,조경/녹지관리,32,7662012100.0,239437878.125,2026-04-30 09:58:02,0.045722713864306784,0.0006331590374091711,0.6666666666666666,1.0,31.84,추천,6.3
경상북도,경상북도,전국 주요 지역,급식/식자재,38,5149701590.0,135518462.89473686,2026-04-28 13:36:18,0.05457227138643068,0.0004255514164052127,0.6382978723404256,1.0,31.77,추천,16.6
전라북도,군산시,전국 주요 지역,청소/환경미화,71,8625703640.0,121488783.66197184,2026-04-15 16:22:33,0.10324483775811209,0.0007127947779773389,0.5,1.0,31.65,추천,5.3
전라남도,강진군,전국 주요 지역,의료/복지용품,2,109995680.0,54997840.0,2026-05-06 11:24:01,0.0014749262536873156,9.089617447611081e-06,0.7692307692307692,1.0,31.6,데이터부족,5.0
경상남도,고성군,전국 주요 지역,IT장비/전산,1,59040000.0,59040000.0,2026-05-06 10:56:14,0.0,4.878837188032823e-06,0.7692307692307692,1.0,31.54,데이터부족,12.0
전라북도,군산시,전국 주요 지역,차량/운송,85,12094970750.0,142293773.52941176,2026-04-06 20:40:22,0.12389380530973451,0.0009994815901637746,0.4347826086956522,1.0,31.5,추천,8.9
경상남도,밀양시,전국 주요 지역,폐기물/환경,33,9364459090.0,283771487.57575756,2026-04-28 14:31:18,0.0471976401179941,0.0007738426702930897,0.6382978723404256,1.0,31.48,제외,5.1
경상남도,진주시,전국 주요 지역,시설유지보수,51,1471562500.0,28854166.666666668,2026-04-22 11:49:49,0.07374631268436578,0.0001216042318684714,0.5660377358490566,1.0,31.44,추천,0.9
전라북도,군산시,전국 주요 지역,시설유지보수,71,28849153433.0,406326104.69014084,2026-04-21 19:25:22,0.10324483775811209,0.0023839824290681775,0.5555555555555556,0.944,31.4,추천,6.3
전라남도,나주시,전국 주요 지역,시설유지보수,35,431258465.0,12321670.42857143,2026-04-27 16:16:48,0.05014749262536873,3.563753110934877e-05,0.625,1.0,31.38,추천,0.2
경상남도,함안군,전국 주요 지역,시설유지보수,28,506640500.0,18094303.57142857,2026-04-29 16:57:29,0.03982300884955752,4.186681084626598e-05,0.6521739130434783,1.0,31.38,추천,0.6
경상남도,의령군,전국 주요 지역,시설유지보수,31,723305940.0,23332449.677419353,2026-04-28 14:01:29,0.04424778761061947,5.977120457989563e-05,0.6382978723404256,1.0,31.35,추천,0.5
경상남도,진주시,전국 주요 지역,건설/공사,53,1682960000.0,31753962.264150944,2026-04-20 17:51:52,0.07669616519174041,0.00013907330342093023,0.5454545454545454,1.0,31.25,제외,1.8
전라북도,김제시,전국 주요 지역,전문용역/컨설팅,30,4108434000.0,136947800.0,2026-04-27 13:33:59,0.04277286135693215,0.00033950509118865925,0.625,1.0,31.09,추천,8.9
경상북도,안동시,전국 주요 지역,시설유지보수,29,528937000.0,18239206.896551725,2026-04-27 10:45:01,0.04129793510324484,4.370930734631635e-05,0.625,1.0,31.03,추천,2.7
제주특별자치도,제주시,전국 주요 지역,보험/금융,25,3324847990.0,132993919.6,2026-04-28 15:43:35,0.035398230088495575,0.00027475257483347196,0.6382978723404256,1.0,31.0,추천,5.6
전라남도,강진군,전국 주요 지역,시설유지보수,20,378863680.0,18943184.0,2026-04-29 14:36:13,0.028023598820058997,3.130782878013156e-05,0.6521739130434783,1.0,30.9,추천,1.0
경상남도,밀양시,전국 주요 지역,기타/미분류,41,703157600.0,17150185.36585366,2026-04-22 16:00:40,0.058997050147492625,5.810622371151607e-05,0.5660377358490566,1.0,30.85,제외,0.1
전라북도,진안군,전국 주요 지역,시설유지보수,15,11313356000.0,754223733.3333334,2026-04-30 09:27:31,0.02064896755162242,0.0009348919711086428,0.6666666666666666,1.0,30.85,추천,6.5
제주특별자치도,서귀포시,전국 주요 지역,기타/미분류,22,2546200260.0,115736375.45454545,2026-04-28 13:20:25,0.030973451327433628,0.00021040813883243297,0.6382978723404256,1.0,30.82,제외,7.9
경상북도,봉화군,전국 주요 지역,시설유지보수,25,561112050.0,22444482.0,2026-04-27 10:48:11,0.035398230088495575,4.636812900056458e-05,0.625,1.0,30.79,추천,3.0
경상북도,성주군,전국 주요 지역,의료/복지용품,14,1276194000.0,91156714.28571428,2026-04-30 10:01:15,0.019174041297935103,0.00010545973486355624,0.6666666666666666,1.0,30.77,추천,4.1
전라북도,정읍시,전국 주요 지역,전문용역/컨설팅,21,2538786320.0,120894586.66666667,2026-04-28 09:18:51,0.029498525073746312,0.0002097954795136348,0.6382978723404256,1.0,30.76,추천,11.0
경상남도,함양군,전국 주요 지역,시설유지보수,36,1027239634.0,28534434.277777776,2026-04-23 16:36:40,0.051622418879056046,8.4887109203598e-05,0.5769230769230769,1.0,30.72,추천,2.1
전라북도,고창군,전국 주요 지역,인쇄/홍보물,16,20279000000.0,1267437500.0,2026-04-29 17:06:50,0.022123893805309734,0.001675778105286545,0.6521739130434783,1.0,30.71,추천,18.6
경상북도,상주시,전국 주요 지역,인쇄/홍보물,5,604758686.0,120951737.2,2026-05-02 11:41:36,0.0058997050147492625,4.997491814096655e-05,0.6976744186046512,1.0,30.7,데이터부족,1.2
전라북도,전주시,전국 주요 지역,기타/미분류,32,2913322140.0,91041316.875,2026-04-24 15:00:07,0.045722713864306784,0.00024074567068684563,0.5882352941176471,1.0,30.66,제외,8.1
전라북도,전라북도,전국 주요 지역,의료/복지용품,22,3326303690.0,151195622.27272728,2026-04-27 10:36:56,0.030973451327433628,0.00027487286824970874,0.625,1.0,30.62,추천,9.5
경상북도,의성군,전국 주요 지역,기타/미분류,18,555984400.0,30888022.222222224,2026-04-28 18:03:48,0.025073746312684365,4.594439984224452e-05,0.6382978723404256,1.0,30.58,제외,0.0
전라북도,익산시,전국 주요 지역,IT장비/전산,52,27616676990.0,531089942.11538464,2026-04-15 10:35:48,0.0752212389380531,0.002282135343982086,0.5,1.0,30.57,추천,8.6
전라북도,군산시,전국 주요 지역,전문용역/컨설팅,36,3202206920.0,88950192.22222222,2026-04-22 11:50:43,0.051622418879056046,0.0002646179912783206,0.5660377358490566,1.0,30.56,추천,8.4
제주특별자치도,서귀포시,전국 주요 지역,차량/운송,67,4093384502.0,61095291.07462686,2026-04-07 09:05:52,0.09734513274336283,0.0003382614588969312,0.4411764705882353,1.0,30.52,추천,5.5
전라북도,익산시,전국 주요 지역,차량/운송,55,7931228690.0,144204158.0,2026-04-13 17:47:28,0.07964601769911504,0.0006554060548706784,0.48387096774193555,1.0,30.46,추천,5.3
전라북도,군산시,전국 주요 지역,교육물품/교구,53,5410402110.0,102083058.67924528,2026-04-14 13:58:11,0.07669616519174041,0.00044709469878860525,0.49180327868852464,1.0,30.46,추천,11.5
전라북도,부안군,전국 주요 지역,전문용역/컨설팅,19,4688456000.0,246760842.10526314,2026-04-27 11:01:26,0.02654867256637168,0.00038743586529904503,0.625,1.0,30.45,추천,17.9
경상북도,문경시,전국 주요 지역,시설유지보수,19,353301020.0,18594790.52631579,2026-04-27 11:07:38,0.02654867256637168,2.9195429453691197e-05,0.625,1.0,30.44,추천,4.5
경상북도,의성군,전국 주요 지역,폐기물/환경,34,3007127300.0,88444920.58823529,2026-04-22 11:36:21,0.048672566371681415,0.0002484973661989962,0.5660377358490566,1.0,30.44,제외,4.9
경상남도,의령군,전국 주요 지역,폐기물/환경,12,535889000.0,44657416.666666664,2026-04-29 14:52:11,0.016224188790560472,4.428379373065247e-05,0.6521739130434783,1.0,30.43,제외,3.2
전라북도,김제시,전국 주요 지역,기타/미분류,15,10639231860.0,709282124.0,2026-04-28 14:15:30,0.02064896755162242,0.0008791849602078527,0.6382978723404256,1.0,30.42,제외,10.7
전라북도,무주군,전국 주요 지역,기타/미분류,8,3134361000.0,391795125.0,2026-04-30 16:35:07,0.01032448377581121,0.00025901146692953504,0.6666666666666666,1.0,30.42,제외,13.8
경상북도,경주시,전국 주요 지역,시설유지보수,30,601943260.0,20064775.333333332,2026-04-23 18:43:08,0.04277286135693215,4.974226222855201e-05,0.5769230769230769,1.0,30.37,추천,0.0
경상남도,경상남도,전국 주요 지역,인쇄/홍보물,37,3289039010.0,88892946.21621622,2026-04-20 13:29:37,0.05309734513274336,0.00027179345926284996,0.5454545454545454,1.0,30.31,추천,13.6
전라남도,화순군,전국 주요 지역,IT장비/전산,13,9186970000.0,706690000.0,2026-04-28 16:52:21,0.017699115044247787,0.0007591756585593141,0.6382978723404256,1.0,30.3,추천,21.2
전라북도,고창군,전국 주요 지역,교육물품/교구,13,3815568710.0,293505285.38461536,2026-04-28 08:55:52,0.017699115044247787,0.0003153038366504476,0.6382978723404256,1.0,30.29,추천,16.8
경상북도,울진군,전국 주요 지역,건설/공사,16,191123000.0,11945187.5,2026-04-27 10:24:48,0.022123893805309734,1.5793665309762827e-05,0.625,1.0,30.26,제외,0.4
경상북도,칠곡군,전국 주요 지역,폐기물/환경,5,263069500.0,52613900.0,2026-04-30 15:40:09,0.0058997050147492625,2.1739045725562344e-05,0.6666666666666666,1.0,30.24,제외,1.2
전라북도,전주시,전국 주요 지역,의료/복지용품,12,1587438160.0,132286513.33333333,2026-04-28 13:10:59,0.016224188790560472,0.00013117974811501353,0.6382978723404256,1.0,30.23,추천,14.4
전라북도,임실군,전국 주요 지역,시설유지보수,23,14192683000.0,617073173.9130435,2026-05-11 14:16:20,0.032448377581120944,0.0011728284149451432,0.8823529411764706,0.783,30.22,추천,6.2
전라북도,완주군,전국 주요 지역,전문용역/컨설팅,30,3468388000.0,115612933.33333333,2026-04-22 14:38:41,0.04277286135693215,0.00028661416593710686,0.5660377358490566,1.0,30.21,추천,8.8
경상북도,예천군,전국 주요 지역,시설유지보수,15,400004400.0,26666960.0,2026-04-27 11:06:26,0.02064896755162242,3.3054816092424736e-05,0.625,1.0,30.2,추천,3.3
전라북도,임실군,전국 주요 지역,행사/운영용역,32,7321912190.0,228809755.9375,2026-04-21 15:37:12,0.045722713864306784,0.0006050544966138694,0.5555555555555556,1.0,30.18,추천,13.3
전라남도,전라남도,전국 주요 지역,보험/금융,11,350994380.0,31908580.0,2026-04-28 11:38:23,0.014749262536873156,2.900481764794248e-05,0.6382978723404256,1.0,30.17,추천,2.8
전라북도,정읍시,전국 주요 지역,기타/미분류,32,4118685600.0,128708925.0,2026-04-21 08:54:21,0.045722713864306784,0.0003403522437516138,0.5555555555555556,1.0,30.17,제외,9.6
전라북도,순창군,전국 주요 지역,행사/운영용역,26,5922857920.0,227802227.69230768,2026-04-23 14:52:15,0.03687315634218289,0.0004894420643551954,0.5769230769230769,1.0,30.14,추천,12.8
전라북도,부안군,전국 주요 지역,교육물품/교구,7,536838000.0,76691142.85714285,2026-04-29 08:57:01,0.008849557522123894,4.436221541919317e-05,0.6521739130434783,1.0,30.14,데이터부족,7.4
경상남도,거제시,전국 주요 지역,폐기물/환경,28,851599001.0,30414250.035714287,2026-04-22 15:53:49,0.03982300884955752,7.037284680505423e-05,0.5660377358490566,1.0,30.09,제외,1.0
전라남도,전라남도,전국 주요 지역,급수/전기/설비,25,1777433800.0,71097352.0,2026-04-23 16:04:17,0.035398230088495575,0.00014688025275586884,0.5769230769230769,1.0,30.07,추천,6.5
경상북도,영양군,전국 주요 지역,건설/공사,40,950595004.0,23764875.1,2026-04-17 18:25:48,0.05752212389380531,7.85534935005659e-05,0.5172413793103449,1.0,30.06,제외,3.5
전라북도,진안군,전국 주요 지역,전문용역/컨설팅,12,1816890000.0,151407500.0,2026-04-27 16:04:53,0.016224188790560472,0.0001501407604770487,0.625,1.0,30.03,추천,12.9
경상남도,창원시,전국 주요 지역,시설유지보수,26,434030613.0,16693485.115384616,2026-04-22 13:47:48,0.03687315634218289,3.586661069527579e-05,0.5660377358490566,1.0,29.97,추천,2.5
전라북도,순창군,전국 주요 지역,시설유지보수,34,25069076697.0,737325785.2058823,2026-05-15 21:22:52,0.048672566371681415,0.0020716115118389338,1.0,0.647,29.94,추천,8.4
경상남도,합천군,전국 주요 지역,폐기물/환경,30,3351724000.0,111724133.33333333,2026-04-20 18:17:01,0.04277286135693215,0.000276973504322868,0.5454545454545454,1.0,29.9,제외,3.3
경상북도,구미시,전국 주요 지역,인쇄/홍보물,9,1744963000.0,193884777.7777778,2026-04-27 13:31:37,0.011799410029498525,0.00014419699146580824,0.625,1.0,29.85,데이터부족,11.3
경상북도,영천시,전국 주요 지역,건설/공사,27,7083146000.0,262338740.74074075,2026-04-29 09:19:11,0.038348082595870206,0.0005853237824028784,0.6521739130434783,0.926,29.85,제외,4.2
경상북도,성주군,전국 주요 지역,인쇄/홍보물,2,1453561690.0,726780845.0,2026-04-29 10:44:59,0.0014749262536873156,0.00012011671457099997,0.6521739130434783,1.0,29.84,데이터부족,11.5
경상남도,함양군,전국 주요 지역,기타/미분류,23,10931835998.0,475297217.3043478,2026-04-22 11:20:07,0.032448377581120944,0.0009033646341551205,0.5660377358490566,1.0,29.81,제외,21.1
경상북도,영주시,전국 주요 지역,시설유지보수,8,164726000.0,20590750.0,2026-04-27 10:41:48,0.01032448377581121,1.3612319353589005e-05,0.625,1.0,29.79,데이터부족,8.8
전라남도,담양군,전국 주요 지역,폐기물/환경,20,2426704000.0,121335200.0,2026-04-23 10:18:57,0.028023598820058997,0.0002005334302091464,0.5769230769230769,1.0,29.78,제외,3.6
경상북도,경산시,전국 주요 지역,건설/공사,17,560153000.0,32950176.470588237,2026-04-24 13:35:32,0.02359882005899705,4.628887681890498e-05,0.5882352941176471,1.0,29.77,제외,4.1
경상북도,안동시,전국 주요 지역,IT장비/전산,4,185602000.0,46400500.0,2026-04-28 10:15:41,0.004424778761061947,1.533743122922202e-05,0.6382978723404256,1.0,29.75,데이터부족,2.8
경상북도,경주시,전국 주요 지역,기타/미분류,4,549100000.0,137275000.0,2026-04-28 17:56:38,0.004424778761061947,4.5375499660379795e-05,0.6382978723404256,1.0,29.75,제외,7.2
전라북도,남원시,전국 주요 지역,교육물품/교구,27,2434281490.0,90158573.7037037,2026-04-20 16:24:10,0.038348082595870206,0.00020115960466720784,0.5454545454545454,1.0,29.72,추천,13.9
경상북도,봉화군,전국 주요 지역,전문용역/컨설팅,3,43862000.0,14620666.666666666,2026-04-28 15:58:27,0.0029498525073746312,3.624585988168965e-06,0.6382978723404256,1.0,29.69,데이터부족,0.0
경상남도,남해군,전국 주요 지역,폐기물/환경,6,499172220.0,83195370.0,2026-04-27 13:56:40,0.007374631268436578,4.124966108009657e-05,0.625,1.0,29.67,제외,5.0
경상북도,울진군,전국 주요 지역,교육물품/교구,6,387600000.0,64600000.0,2026-04-27 14:26:39,0.007374631268436578,3.2029764466150445e-05,0.625,1.0,29.67,데이터부족,11.3
경상북도,울진군,전국 주요 지역,IT장비/전산,2,24240000.0,12120000.0,2026-04-28 10:16:01,0.0014749262536873156,2.003099821102907e-06,0.6382978723404256,1.0,29.63,데이터부족,0.0
경상북도,의성군,전국 주요 지역,건설/공사,48,1763603300.0,36741735.416666664,2026-04-08 15:35:24,0.06932153392330384,0.00014573735374284226,0.44776119402985076,1.0,29.49,제외,1.5
경상북도,영양군,전국 주요 지역,시설유지보수,2,3276000.0,1638000.0,2026-04-27 11:09:54,0.0014749262536873156,2.7071596592133347e-07,0.625,1.0,29.43,데이터부족,15.0
경상남도,통영시,전국 주요 지역,기타/미분류,2,77536000.0,38768000.0,2026-04-27 13:26:06,0.0014749262536873156,6.4072750713298265e-06,0.625,1.0,29.43,제외,7.0
경상남도,하동군,전국 주요 지역,청소/환경미화,1,5610000.0,5610000.0,2026-04-27 13:21:10,0.0,4.635886962205985e-07,0.625,1.0,29.38,데이터부족,0.0
경상남도,함양군,전국 주요 지역,건설/공사,30,1065388093.0,35512936.43333333,2026-04-16 14:45:00,0.04277286135693215,8.803955026788231e-05,0.5084745762711864,1.0,29.34,제외,3.6
경상남도,거제시,전국 주요 지역,시설유지보수,15,158523214.0,10568214.266666668,2026-04-22 11:17:39,0.02064896755162242,1.3099745115678955e-05,0.5660377358490566,1.0,29.32,추천,0.0
전라북도,남원시,전국 주요 지역,차량/운송,35,3497395000.0,99925571.42857143,2026-04-13 20:36:03,0.05014749262536873,0.0002890111921958004,0.48387096774193555,1.0,29.27,추천,7.3
전라북도,완주군,전국 주요 지역,청소/환경미화,44,3037278000.0,69029045.45454545,2026-04-08 17:25:01,0.06342182890855458,0.0002509889034009817,0.44776119402985076,1.0,29.26,추천,6.3
경상북도,울진군,전국 주요 지역,시설유지보수,16,222158550.0,13884909.375,2026-04-21 15:31:46,0.022123893805309734,1.835832309247035e-05,0.5555555555555556,1.0,29.22,추천,5.4
전라북도,전라북도,전국 주요 지역,급수/전기/설비,55,16471432070.0,299480583.09090906,2026-03-31 10:37:30,0.07964601769911504,0.0013611354221421488,0.4,1.0,29.22,추천,12.5
전라남도,무안군,전국 주요 지역,시설유지보수,16,236330510.0,14770656.875,2026-04-21 15:31:54,0.022123893805309734,1.9529439038867936e-05,0.5555555555555556,1.0,29.22,추천,0.2
경상남도,진주시,전국 주요 지역,폐기물/환경,51,1877446171.0,36812670.01960784,2026-04-03 12:02:25,0.07374631268436578,0.00015514488817081014,0.4166666666666667,1.0,29.2,제외,1.6
제주특별자치도,제주특별자치도,전국 주요 지역,급수/전기/설비,17,23769661599.0,1398215388.1764705,2026-04-20 10:17:29,0.02359882005899705,0.001964232875273661,0.5454545454545454,1.0,29.17,추천,10.2
경상남도,밀양시,전국 주요 지역,시설유지보수,15,317650000.0,21176666.666666668,2026-04-21 17:50:16,0.02064896755162242,2.6249367086358847e-05,0.5555555555555556,1.0,29.16,추천,0.7
