미매핑 학교명 전체 (5572개)
대신초등학교: 17건
아미초등학교: 17건
반안초등학교: 17건
학사초등학교: 17건
부영여자고등학교: 17건
중리초등학교: 17건
호계초등학교: 17건
분성초등학교: 17건
진해냉천초등학교: 17건
화명꿈유치원: 17건
마산고운초등학교: 17건
당곡고등학교: 17건
서문여자고등학교: 17건
상도중학교: 17건
창북중학교: 17건
연천중학교: 17건
월곡중학교: 17건
동천고등학교: 17건
용호중학교: 17건
달북초등학교: 17건
미남초등학교: 17건
남문초등학교: 17건
신천초등학교: 17건
신남초등학교: 17건
좌산초등학교: 17건
해송초등학교: 17건
안진초등학교: 17건
경상중학교: 17건
경혜여자중학교: 17건
가정고등학교: 17건
송도고등학교: 17건
동명고등학교: 17건
문성고등학교: 17건
살레시오여자고등학교: 17건
정광고등학교: 17건
금당중학교: 17건
운천초등학교: 17건
주월초등학교: 17건
화개초등학교: 17건
풍암고등학교: 17건
만호초등학교: 17건
하백초등학교: 17건
산정중학교: 17건
기성초등학교: 17건
계남고등학교: 17건
무원고등학교: 17건
문산고등학교: 17건
양서고등학교: 17건
이천양정여자고등학교: 17건
남원용성고등학교: 17건
교암초등학교: 17건
여수여자고등학교: 17건
보성남초등학교: 17건
관기초등학교: 17건
도원초등학교: 17건
여수문수초등학교: 17건
함평초등학교: 17건
화순중학교: 17건
곡성고등학교: 17건
경산여자중학교: 17건
월성초등학교: 17건
김해여자고등학교: 17건
진양고등학교: 17건
진해중앙고등학교: 17건
창원대산고등학교: 17건
창원문성고등학교: 17건
진영장등중학교: 17건
김해삼성초등학교: 17건
동진중학교: 17건
인평초등학교: 17건
풍호초등학교: 17건
김해삼문고등학교: 17건
대운초등학교: 17건
물금고등학교: 17건
김해대곡초등학교: 17건
중문중학교: 17건
선운초등학교: 17건
빛고을고등학교: 17건
운정고등학교: 17건
고창꿈푸른유치원: 17건
진해냉천중학교: 17건
갈전초등학교: 17건
빛가람중학교: 17건
여수웅천중학교: 17건
새별초등학교: 17건
용이중학교: 17건
해빛유치원: 17건
화순제일초등학교: 17건
덕성초등학교: 16건
신금초등학교: 16건
학진초등학교: 16건
다대초등학교: 16건
명진초등학교: 16건
두실초등학교: 16건
송수초등학교: 16건
송원고등학교: 16건
여수진남중학교: 16건
여수한려초등학교: 16건
안동진명학교: 16건
교방초등학교: 16건
진동초등학교: 16건
김해율산초등학교: 16건
경성고등학교: 16건
금옥여자고등학교: 16건
대일고등학교: 16건
성보고등학교: 16건
송곡고등학교: 16건
영락고등학교: 16건
청담고등학교: 16건
장승중학교: 16건
구현고등학교: 16건
대덕여자고등학교: 16건
한국조형예술고등학교: 16건
개성고등학교: 16건
성모여자고등학교: 16건
해운대여자고등학교: 16건
분포초등학교: 16건
구서여자중학교: 16건
구서초등학교: 16건
동현초등학교: 16건
청룡초등학교: 16건
혜화초등학교: 16건
신라중학교: 16건
과정초등학교: 16건
동평초등학교: 16건
양정초등학교: 16건
대천리중학교: 16건
장평중학교: 16건
신곡초등학교: 16건
화잠초등학교: 16건
반여고등학교: 16건
대륜고등학교: 16건
와룡중학교: 16건
학산중학교: 16건
고산중학교: 16건
동문고등학교: 16건
매천중학교: 16건
율원중학교: 16건
대성여자고등학교: 16건
상무고등학교: 16건
금호중앙중학교: 16건
일동중학교: 16건
삼정초등학교: 16건
운남고등학교: 16건
불로초등학교: 16건
신창초등학교: 16건
고실초등학교: 16건
수완고등학교: 16건
장덕초등학교: 16건
수완초등학교: 16건
용두중학교: 16건
신탄진고등학교: 16건
천곡초등학교: 16건
의정부광동고등학교: 16건
소명여자고등학교: 16건
수원고등학교: 16건
양명고등학교: 16건
유신고등학교: 16건
창현고등학교: 16건
단대초등학교: 16건
송내고등학교: 16건
매탄고등학교: 16건
속초중학교: 16건
한계초등학교: 16건
금산여자고등학교: 16건
김제서고등학교: 16건
고창남초등학교: 16건
새솔중학교: 16건
여수정보과학고등학교: 16건
완도고등학교: 16건
완도수산고등학교: 16건
함평학다리고등학교: 16건
고흥여자중학교: 16건
무안초등학교: 16건
여수문수중학교: 16건
여수중학교: 16건
염산초등학교: 16건
완도중앙초등학교: 16건
화순오성초등학교: 16건
소림학교: 16건
은광학교: 16건
김해생명과학고등학교: 16건
마산공업고등학교: 16건
마산무학여자고등학교: 16건
마산제일여자고등학교: 16건
보광고등학교: 16건
산청고등학교: 16건
양산제일고등학교: 16건
진해세화여자고등학교: 16건
웅천고등학교: 16건
임호중학교: 16건
김해가야초등학교: 16건
구산초등학교: 16건
어방초등학교: 16건
월산초등학교: 16건
장유초등학교: 16건
내서중학교: 16건
웅상초등학교: 16건
진주여자중학교: 16건
덕산초등학교: 16건
김해대청고등학교: 16건
분성중학교: 16건
내덕중학교: 16건
김해영운고등학교: 16건
김해외국어고등학교: 16건
능동초등학교: 16건
김해신안초등학교: 16건
석동중학교: 16건
서창고등학교: 16건
김해삼방고등학교: 16건
김해구지초등학교: 16건
범어중학교: 16건
율하초등학교: 16건
율하중학교: 16건
오라초등학교: 16건
정관중학교: 16건
건국초등학교: 16건
상록고등학교: 16건
청옥중학교: 16건
범어고등학교: 16건
구산고등학교: 16건
서진초등학교: 16건
노형중학교: 16건
김포제일고등학교: 16건
고림고등학교: 16건
진해신항초등학교: 16건
정현고등학교: 16건
충무공초등학교: 16건
엄궁누리유치원: 16건
비아고등학교: 16건
서광초등학교: 16건
감만중학교: 15건
동래초등학교: 15건
명장초등학교: 15건
연신초등학교: 15건
사상초등학교: 15건
신호초등학교: 15건
학장초등학교: 15건
승학초등학교: 15건
상당초등학교: 15건
수미초등학교: 15건
재송초등학교: 15건
금명초등학교: 15건
상학초등학교: 15건
오륙도초등학교: 15건
서남초등학교: 15건
경산여자고등학교: 15건
김천고등학교: 15건
주촌초등학교: 15건
경해여자중학교: 15건
방곡초등학교: 15건
해원초등학교: 15건
김제제일유치원: 15건
진영중앙초등학교: 15건
삼영초등학교: 15건
해누리유치원: 15건
명문초등학교: 15건
세화여자고등학교: 15건
영등포고등학교: 15건
잠실여자고등학교: 15건
재현고등학교: 15건
언주중학교: 15건
청담중학교: 15건
강남중학교: 15건
봉림중학교: 15건
대진전자통신고등학교: 15건
충렬고등학교: 15건
대남초등학교: 15건
대연초등학교: 15건
동일중앙초등학교: 15건
금정중학교: 15건
금강초등학교: 15건
금양초등학교: 15건
부곡초등학교: 15건
안락초등학교: 15건
개림중학교: 15건
초연중학교: 15건
개포초등학교: 15건
거제초등학교: 15건
양동초등학교: 15건
연산초등학교: 15건
연일초등학교: 15건
창신초등학교: 15건
초읍초등학교: 15건
화신중학교: 15건
감전초등학교: 15건
동주초등학교: 15건
서감초등학교: 15건
용수초등학교: 15건
동주여자중학교: 15건
서천초등학교: 15건
해운대여자중학교: 15건
민안초등학교: 15건
해운대초등학교: 15건
을숙도초등학교: 15건
신덕초등학교: 15건
경덕여자고등학교: 15건
능인고등학교: 15건
달성고등학교: 15건
상인고등학교: 15건
성서고등학교: 15건
시지고등학교: 15건
와룡고등학교: 15건
협성고등학교: 15건
도원중학교: 15건
능인중학교: 15건
황금중학교: 15건
수성중학교: 15건
시지중학교: 15건
안심중학교: 15건
관천중학교: 15건
성광중학교: 15건
성곡중학교: 15건
학남고등학교: 15건
호산고등학교: 15건
왕선중학교: 15건
학익여자고등학교: 15건
동일미래과학고등학교: 15건
숭의과학기술고등학교: 15건
삼각초등학교: 15건
숭의중학교: 15건
신암초등학교: 15건
화정남초등학교: 15건
선창초등학교: 15건
첨단고등학교: 15건
유성고등학교: 15건
가수원중학교: 15건
구즉초등학교: 15건
대덕초등학교: 15건
구리여자고등학교: 15건
도당고등학교: 15건
사우고등학교: 15건
신일비즈니스고등학교: 15건
양명여자고등학교: 15건
양영디지털고등학교: 15건
여주고등학교: 15건
영복여자고등학교: 15건
의정부공업고등학교: 15건
일산고등학교: 15건
장호원고등학교: 15건
저동고등학교: 15건
청학고등학교: 15건
퇴계원고등학교: 15건
세경고등학교: 15건
평택여자고등학교: 15건
한솔고등학교: 15건
화수고등학교: 15건
상일초등학교: 15건
연무중학교: 15건
수지초등학교: 15건
효자초등학교: 15건
조원고등학교: 15건
비전중학교: 15건
봉담고등학교: 15건
오남고등학교: 15건
장기고등학교: 15건
신길중학교: 15건
주문진고등학교: 15건
춘천기계공업고등학교: 15건
경포중학교: 15건
군산서초등학교: 15건
남원노암초등학교: 15건
안성초등학교: 15건
순창초등학교: 15건
무안고등학교: 15건
여수화양고등학교: 15건
여수해양과학고등학교: 15건
해룡초등학교: 15건
무선중학교: 15건
여선중학교: 15건
여수미평초등학교: 15건
여수여문초등학교: 15건
여수종고초등학교: 15건
백수초등학교: 15건
법성포초등학교: 15건
화순제일중학교: 15건
여천중학교: 15건
풍산고등학교: 15건
구미초등학교: 15건
봉곡중학교: 15건
김해건설공업고등학교: 15건
김해경원고등학교: 15건
김해고등학교: 15건
김해한일여자고등학교: 15건
마산가포고등학교: 15건
마산삼진고등학교: 15건
삼천포공업고등학교: 15건
양산고등학교: 15건
진주동명고등학교: 15건
진해고등학교: 15건
진해여자고등학교: 15건
창신고등학교: 15건
창원기계공업고등학교: 15건
창원명지여자고등학교: 15건
합포고등학교: 15건
김해서중학교: 15건
경운초등학교: 15건
김해봉황초등학교: 15건
김해부곡초등학교: 15건
김해활천초등학교: 15건
임호초등학교: 15건
광려초등학교: 15건
성호초등학교: 15건
상북초등학교: 15건
삼현여자중학교: 15건
진해여자중학교: 15건
사파중학교: 15건
남정초등학교: 15건
웅남초등학교: 15건
유영초등학교: 15건
김해은혜학교: 15건
백동초등학교: 15건
김해분성고등학교: 15건
마산내서여자고등학교: 15건
김해신명초등학교: 15건
북정초등학교: 15건
경상국립대학교사범대학부설고등학교: 15건
정원초등학교: 15건
해오름유치원: 15건
가고파초등학교: 15건
수완하나중학교: 15건
효천다솜유치원: 15건
오션초등학교: 15건
도래울고등학교: 15건
고양동산고등학교: 15건
위례한빛고등학교: 15건
미사강변초등학교: 15건
풍천풍서초등학교: 15건
새론중학교: 15건
여수송현초등학교: 15건
비슬고등학교: 15건
신아중학교: 15건
군산영어체험학습센터: 15건
가양초등학교: 15건
물금중학교: 15건
청림중학교: 15건
한민고등학교: 15건
명일초등학교: 15건
해빛초등학교: 15건
증산고등학교: 15건
한국농수산대학교: 15건
대영고등학교: 15건
봉선중학교: 15건
보성초등학교: 15건
옥정중학교: 15건
창문여자고등학교: 14건
산서초등학교: 14건
정덕유치원: 14건
예향유치원: 14건
목포서부유치원: 14건
홍농유치원: 14건
무동꿈유치원: 14건
경희고등학교: 14건
공항고등학교: 14건
구일고등학교: 14건
장훈고등학교: 14건
선린인터넷고등학교: 14건
대치중학교: 14건
양동중학교: 14건
삼성중학교: 14건
인헌중학교: 14건
덕산중학교: 14건
숭실중학교: 14건
영훈국제중학교: 14건
용강중학교: 14건
한강중학교: 14건
금샘고등학교: 14건
낙동고등학교: 14건
덕문고등학교: 14건
동래여자고등학교: 14건
동래원예고등학교: 14건
삼정고등학교: 14건
동명공업고등학교: 14건
세정고등학교: 14건
만덕고등학교: 14건
한얼고등학교: 14건
영도여자고등학교: 14건
혜광고등학교: 14건
석포여자중학교: 14건
용문중학교: 14건
연포초등학교: 14건
동래여자중학교: 14건
부곡중학교: 14건
사직여자중학교: 14건
유락여자중학교: 14건
장전중학교: 14건
낙민초등학교: 14건
명륜초등학교: 14건
가야여자중학교: 14건
모동중학교: 14건
연제중학교: 14건
당감초등학교: 14건
주례초등학교: 14건
토현초등학교: 14건
백양중학교: 14건
용수중학교: 14건
주감중학교: 14건
구학초등학교: 14건
금창초등학교: 14건
녹명초등학교: 14건
대천리초등학교: 14건
덕두초등학교: 14건
덕상초등학교: 14건
동궁초등학교: 14건
모덕초등학교: 14건
모라초등학교: 14건
주학초등학교: 14건
감천중학교: 14건
다송중학교: 14건
영도제일중학교: 14건
하단중학교: 14건
사동초등학교: 14건
망미중학교: 14건
반여중학교: 14건
반산초등학교: 14건
반여초등학교: 14건
배산초등학교: 14건
신도초등학교: 14건
해강초등학교: 14건
해림초등학교: 14건
신덕중학교: 14건
보림초등학교: 14건
양동여자중학교: 14건
오륙도중학교: 14건
성광고등학교: 14건
정동고등학교: 14건
덕화중학교: 14건
복현중학교: 14건
도원고등학교: 14건
함지고등학교: 14건
삼산고등학교: 14건
산곡여자중학교: 14건
신송고등학교: 14건
마전중학교: 14건
동아여자고등학교: 14건
서강중학교: 14건
각화초등학교: 14건
동아여자중학교: 14건
월곡초등학교: 14건
유안초등학교: 14건
조봉초등학교: 14건
풍영초등학교: 14건
송광중학교: 14건
수문초등학교: 14건
운리중학교: 14건
큰별초등학교: 14건
한밭여자중학교: 14건
한밭중학교: 14건
회덕중학교: 14건
신탄진초등학교: 14건
회덕초등학교: 14건
진잠중학교: 14건
가수원초등학교: 14건
외삼초등학교: 14건
현대고등학교: 14건
광명북고등학교: 14건
권선고등학교: 14건
매향여자정보고등학교: 14건
백마고등학교: 14건
성남테크노과학고등학교: 14건
분당아람고등학교: 14건
성문고등학교: 14건
세원고등학교: 14건
소사고등학교: 14건
송현고등학교: 14건
수내고등학교: 14건
수원정보과학고등학교: 14건
심석고등학교: 14건
안산동산고등학교: 14건
안산디자인문화고등학교: 14건
여주자영농업고등학교: 14건
영생고등학교: 14건
우성고등학교: 14건
원곡고등학교: 14건
원미고등학교: 14건
원종고등학교: 14건
의정부여자고등학교: 14건
태장고등학교: 14건
토평고등학교: 14건
수원하이텍고등학교: 14건
평택고등학교: 14건
효원고등학교: 14건
탄벌중학교: 14건
영복여자중학교: 14건
율현중학교: 14건
이목중학교: 14건
원일초등학교: 14건
고산초등학교: 14건
세교중학교: 14건
평택여자중학교: 14건
평택중학교: 14건
한광여자중학교: 14건
돌마고등학교: 14건
부용고등학교: 14건
덕계초등학교: 14건
성남외국어고등학교: 14건
성사고등학교: 14건
대지고등학교: 14건
매원고등학교: 14건
복정고등학교: 14건
이충고등학교: 14건
진접고등학교: 14건
장성여자고등학교: 14건
군산중앙중학교: 14건
군산금광초등학교: 14건
군산문화초등학교: 14건
군산지곡초등학교: 14건
남원중앙초등학교: 14건
전주온고을중학교: 14건
대흥초등학교: 14건
여천고등학교: 14건
영광공업고등학교: 14건
남평초등학교: 14건
목포여자중학교: 14건
삼향초등학교: 14건
여수구봉중학교: 14건
여수아리울중학교: 14건
충덕중학교: 14건
무선초등학교: 14건
소호초등학교: 14건
시전초등학교: 14건
쌍봉초등학교: 14건
여수서초등학교: 14건
여수신월초등학교: 14건
여수양지초등학교: 14건
영광옥당중학교: 14건
함평중학교: 14건
해남동초등학교: 14건
용정중학교: 14건
안심초등학교: 14건
세화고등학교: 14건
영주제일고등학교: 14건
안동영호초등학교: 14건
북삼초등학교: 14건
영일중학교: 14건
김해가야고등학교: 14건
삼천포고등학교: 14건
웅상고등학교: 14건
진주기계공업고등학교: 14건
진주여자고등학교: 14건
가야중학교: 14건
신어중학교: 14건
월산중학교: 14건
한얼중학교: 14건
김해동광초등학교: 14건
봉명초등학교: 14건
삼문초등학교: 14건
신어초등학교: 14건
주석초등학교: 14건
진영대창초등학교: 14건
사천여자중학교: 14건
진주중앙중학교: 14건
진주중학교: 14건
장재초등학교: 14건
촉석초등학교: 14건
경화초등학교: 14건
반림중학교: 14건
명서초등학교: 14건
성주초등학교: 14건
창원상남초등학교: 14건
계동초등학교: 14건
마산중앙초등학교: 14건
석봉초등학교: 14건
광려중학교: 14건
덕정초등학교: 14건
용원중학교: 14건
진영중학교: 14건
장천초등학교: 14건
사남초등학교: 14건
달산초등학교: 14건
신호중학교: 14건
모전중학교: 14건
월암중학교: 14건
신용중학교: 14건
효천중학교: 14건
세교고등학교: 14건
성복고등학교: 14건
대화고등학교: 14건
호매실고등학교: 14건
석산초등학교: 14건
김해제일고등학교: 14건
김해율하고등학교: 14건
가동초등학교: 14건
수남중학교: 14건
수원칠보고등학교: 14건
이의고등학교: 14건
옥길산들초등학교: 14건
갈매고등학교: 14건
나산실용예술중학교: 14건
가촌초등학교: 14건
고실중학교: 14건
남양주다산고등학교: 14건
일광중학교: 14건
오션중학교: 14건
으뜸유치원: 14건
은하수초등학교: 14건
창원북면고등학교: 14건
내성고등학교: 14건
매곡초등학교: 14건
풍암중학교: 14건
운양초등학교: 14건
옥구초등학교: 14건
산호유치원: 14건
망상초등학교: 14건
장서초등학교: 13건
내리초등학교: 13건
숭덕여자고등학교: 13건
검단중학교: 13건
화성고등학교: 13건
철원고등학교: 13건
정주고등학교: 13건
마산제일고등학교: 13건
봉림초등학교: 13건
아라초등학교: 13건
전안초등학교: 13건
남명초등학교: 13건
목포옥암유치원: 13건
광도유치원: 13건
의창초등학교: 13건
제일로유치원: 13건
신광여자고등학교: 13건
여의도고등학교: 13건
오산고등학교: 13건
원촌중학교: 13건
강일중학교: 13건
장안중학교: 13건
한성여자중학교: 13건
은평고등학교: 13건
경원고등학교: 13건
금정고등학교: 13건
동아공업고등학교: 13건
문현여자고등학교: 13건
배정미래고등학교: 13건
분포중학교: 13건
성동중학교: 13건
남성초등학교: 13건
동래중학교: 13건
안락중학교: 13건
남일중학교: 13건
학산여자중학교: 13건
광무여자중학교: 13건
동평여자중학교: 13건
거학초등학교: 13건
동원초등학교: 13건
선암초등학교: 13건
연미초등학교: 13건
구남중학교: 13건
구포중학교: 13건
덕포여자중학교: 13건
동주중학교: 13건
모라중학교: 13건
엄궁중학교: 13건
학장중학교: 13건
구남초등학교: 13건
덕양초등학교: 13건
주감초등학교: 13건
창진초등학교: 13건
포천초등학교: 13건
다대중학교: 13건
사하중학교: 13건
장림여자중학교: 13건
초장중학교: 13건
송도초등학교: 13건
토성초등학교: 13건
재송여자중학교: 13건
재송중학교: 13건
망미초등학교: 13건
명진중학교: 13건
금샘초등학교: 13건
무정초등학교: 13건
대서중학교: 13건
동도중학교: 13건
범물중학교: 13건
매호중학교: 13건
입석중학교: 13건
관음중학교: 13건
평리중학교: 13건
학남중학교: 13건
대곡고등학교: 13건
동변중학교: 13건
노변중학교: 13건
대진중학교: 13건
계산여자고등학교: 13건
재능고등학교: 13건
문일여자고등학교: 13건
영화국제관광고등학교dudghk1234@: 13건
영종중학교: 13건
인성초등학교: 13건
갈산중학교: 13건
부원중학교: 13건
부평서중학교: 13건
임학중학교: 13건
옥련여자고등학교: 13건
광일고등학교: 13건
금파공업고등학교: 13건
일곡중학교: 13건
조선대학교부속중학교: 13건
동림초등학교: 13건
살레시오초등학교: 13건
일곡초등학교: 13건
주월중학교: 13건
마지초등학교: 13건
진월초등학교: 13건
봉산중학교: 13건
빛고을초등학교: 13건
대자중학교: 13건
월봉중학교: 13건
동방고등학교: 13건
신탄중앙중학교: 13건
동방여자중학교: 13건
유성중학교: 13건
유성초등학교: 13건
진잠초등학교: 13건
문현초등학교: 13건
광동고등학교: 13건
능곡고등학교: 13건
부명고등학교: 13건
성호고등학교: 13건
수택고등학교: 13건
일산대진고등학교: 13건
풍덕고등학교: 13건
서현중학교: 13건
산양초등학교: 13건
정평초등학교: 13건
신한중학교: 13건
운천고등학교: 13건
동막초등학교: 13건
용인홍천고등학교: 13건
황지고등학교: 13건
율곡중학교: 13건
함태중학교: 13건
장성초등학교: 13건
군산나운초등학교: 13건
나주고등학교: 13건
장성하이텍고등학교: 13건
함평골프고등학교: 13건
담양여자중학교: 13건
수북초등학교: 13건
영암낭주중학교: 13건
독천초등학교: 13건
완도여자중학교: 13건
명신고등학교: 13건
삼천포중앙고등학교: 13건
진주고등학교: 13건
창원남고등학교: 13건
창원남산고등학교: 13건
영운초등학교: 13건
양덕중학교: 13건
용남중학교: 13건
물금초등학교: 13건
진주남중학교: 13건
내동초등학교: 13건
도동초등학교: 13건
진해남중학교: 13건
토월초등학교: 13건
김해삼계중학교: 13건
창원봉림고등학교: 13건
서창중학교: 13건
김해대곡중학교: 13건
개양중학교: 13건
황산초등학교: 13건
삼정자중학교: 13건
태봉고등학교: 13건
도리초등학교: 13건
지사중학교: 13건
청북고등학교: 13건
세미초등학교: 13건
예당중학교: 13건
판교고등학교: 13건
덕이고등학교: 13건
양산희망학교: 13건
관동초등학교: 13건
웅천중학교: 13건
장수한사랑유치원: 13건
청계중학교: 13건
윤슬중학교: 13건
가남초등학교: 13건
유가중학교: 13건
금곡나래유치원: 13건
김해모산중학교: 13건
무안행복중학교: 13건
예울초등학교: 13건
동삭중학교: 13건
정의여자중학교: 13건
조선대학교여자중학교: 13건
월계초등학교: 13건
득량남초등학교: 13건
통진고등학교: 13건
창원신월고등학교: 13건
묵호중학교: 13건
고흥도화고등학교: 13건
백운초등학교: 12건
초량초등학교: 12건
거제여자중학교: 12건
성북초등학교: 12건
영도초등학교: 12건
반석초등학교: 12건
좌동초등학교: 12건
호남삼육고등학교: 12건
옥과중학교: 12건
충렬여자고등학교: 12건
팔룡초등학교: 12건
동진초등학교: 12건
용원초등학교: 12건
한려초등학교: 12건
창원천광학교: 12건
남악유치원: 12건
오룡유치원: 12건
목포백련유치원: 12건
현동숲유치원: 12건
양덕솔빛유치원: 12건
창원숲유치원: 12건
면목고등학교: 12건
양천중학교: 12건
동광초등학교: 12건
중화중학교: 12건
태릉중학교: 12건
당곡중학교: 12건
신현고등학교: 12건
장안제일고등학교: 12건
부곡여자중학교: 12건
여명중학교: 12건
개금여자중학교: 12건
성전초등학교: 12건
덕천중학교: 12건
만덕중학교: 12건
주례중학교: 12건
화명중학교: 12건
대신여자중학교: 12건
당리중학교: 12건
태종대중학교: 12건
하단초등학교: 12건
효림초등학교: 12건
광안중학교: 12건
한바다중학교: 12건
대건중학교: 12건
월배중학교: 12건
팔달중학교: 12건
부광고등학교: 12건
부광여자고등학교: 12건
부평공업고등학교: 12건
선인고등학교: 12건
인성여자고등학교: 12건
논곡중학교: 12건
계산여자중학교: 12건
산곡남중학교: 12건
인주중학교: 12건
원당중학교: 12건
무등중학교: 12건
용봉중학교: 12건
일신초등학교: 12건
정광중학교: 12건
대촌중앙초등학교: 12건
미산초등학교: 12건
산월초등학교: 12건
송우초등학교: 12건
송원여자상업고등학교: 12건
첨단초등학교: 12건
대반초등학교: 12건
광림초등학교: 12건
일신중학교: 12건
유덕중학교: 12건
진제초등학교: 12건
학성초등학교: 12건
망월초등학교: 12건
수내초등학교: 12건
문원초등학교: 12건
의정부호동초등학교: 12건
안화고등학교: 12건
솔빛중학교: 12건
보평초등학교: 12건
판교중학교: 12건
묵호고등학교: 12건
구정초등학교: 12건
명주초등학교: 12건
해안초등학교: 12건
줄포자동차공업고등학교: 12건
남원도통초등학교: 12건
봉서중학교: 12건
담양고등학교: 12건
벌교여자고등학교: 12건
담양고서중학교: 12건
담양수북중학교: 12건
한재중학교: 12건
고서초등학교: 12건
담양동초등학교: 12건
목포남초등학교: 12건
목포유달초등학교: 12건
목포중앙초등학교: 12건
영광군남중학교: 12건
영광홍농중학교: 12건
완도중학교: 12건
사창초등학교: 12건
목포인성학교: 12건
한국국제통상마이스터고등학교: 12건
영광여자고등학교: 12건
하양여자고등학교: 12건
경산압량초등학교: 12건
안동송현초등학교: 12건
입암초등학교: 12건
경산과학고등학교: 12건
마산중앙고등학교: 12건
의령여자고등학교: 12건
창원사파고등학교: 12건
창원여자고등학교: 12건
함양고등학교: 12건
마산삼진중학교: 12건
노산초등학교: 12건
물금동아중학교: 12건
신안초등학교: 12건
진주초등학교: 12건
자은초등학교: 12건
제황초등학교: 12건
사화초등학교: 12건
삽량초등학교: 12건
수양초등학교: 12건
안덕중학교: 12건
봉개초등학교: 12건
선운중학교: 12건
송양고등학교: 12건
창원과학고등학교: 12건
조암중학교: 12건
청아초등학교: 12건
역동초등학교: 12건
진주누리유치원: 12건
창원진달래유치원: 12건
다산한강초등학교: 12건
창원동백학교: 12건
거제유치원: 12건
곰내유치원: 12건
이솔고등학교: 12건
삼천포유치원: 12건
봉화중학교: 12건
원묵중학교: 12건
능허대중학교: 12건
송정동초등학교: 12건
치평초등학교: 12건
수주고등학교: 12건
구림공업고등학교: 12건
여수부영초등학교: 12건
한천초등학교: 12건
동해해솔학교: 12건
금명중학교: 12건
한국원자력마이스터고등학교: 12건
공군사관학교: 12건
예람중학교: 12건
청동초등학교: 12건
상명초등학교: 11건
화명초등학교: 11건
대인고등학교: 11건
신성고등학교: 11건
산외초등학교: 11건
석전초등학교: 11건
월포초등학교: 11건
진명여자중학교: 11건
신방초등학교: 11건
광도초등학교: 11건
통영초등학교: 11건
명곡초등학교: 11건
장복초등학교: 11건
경상남도교육청 교육연수원: 11건
자연누리유치원: 11건
대원고등학교: 11건
미성중학교: 11건
원묵고등학교: 11건
문정고등학교: 11건
성수고등학교: 11건
남산고등학교: 11건
대양고등학교: 11건
데레사여자고등학교: 11건
남천중학교: 11건
문현여자중학교: 11건
금곡중학교: 11건
낙동중학교: 11건
주례여자중학교: 11건
모동초등학교: 11건
남도여자중학교: 11건
다선중학교: 11건
양운중학교: 11건
양운초등학교: 11건
분포고등학교: 11건
인지중학교: 11건
경상공업고등학교: 11건
다사고등학교: 11건
영진고등학교: 11건
이곡중학교: 11건
효성중학교: 11건
동촌중학교: 11건
소선여자중학교: 11건
서재중학교: 11건
서운고등학교: 11건
박문여자고등학교: 11건
신흥중학교: 11건
만성중학교: 11건
연성중학교: 11건
계산중학교: 11건
부평동중학교: 11건
부평중학교: 11건
산곡중학교: 11건
제물포중학교: 11건
청천중학교: 11건
안남고등학교: 11건
작전고등학교: 11건
부개고등학교: 11건
석정중학교: 11건
신송중학교: 11건
서진여자고등학교: 11건
문흥중앙초등학교: 11건
오치초등학교: 11건
상무중학교: 11건
염주초등학교: 11건
유촌초등학교: 11건
정암초등학교: 11건
풍암초등학교: 11건
운리초등학교: 11건
남목고등학교: 11건
경민고등학교: 11건
동안고등학교: 11건
동원동우고등학교: 11건
서해고등학교: 11건
수원여자고등학교: 11건
안산공업고등학교: 11건
양지고등학교: 11건
용문고등학교: 11건
평촌고등학교: 11건
한국조리과학고등학교: 11건
화홍고등학교: 11건
덕풍초등학교: 11건
탄벌초등학교: 11건
풍무중학교: 11건
인창중학교: 11건
백현중학교: 11건
수내중학교: 11건
상원초등학교: 11건
초림초등학교: 11건
송원중학교: 11건
수원신곡초등학교: 11건
신풍초등학교: 11건
죽전중학교: 11건
고림초등학교: 11건
서원초등학교: 11건
민락중학교: 11건
충의중학교: 11건
현화초등학교: 11건
나곡초등학교: 11건
상우고등학교: 11건
용인신촌중학교: 11건
용인신촌초등학교: 11건
고양일고등학교: 11건
청덕중학교: 11건
매여울초등학교: 11건
보평중학교: 11건
판교초등학교: 11건
덕풍중학교: 11건
흥덕중학교: 11건
능동고등학교: 11건
한국항공고등학교: 11건
옥계중학교: 11건
조양초등학교: 11건
황지중학교: 11건
태서초등학교: 11건
황지초등학교: 11건
태백라온학교: 11건
청암학교: 11건
금산산업고등학교: 11건
장수고등학교: 11건
상관초등학교: 11건
용봉초등학교: 11건
법성고등학교: 11건
성전고등학교: 11건
송지고등학교: 11건
영산성지고등학교: 11건
한국바둑고등학교: 11건
호남원예고등학교: 11건
구례중학교: 11건
담양중학교: 11건
창평중학교: 11건
담양남초등학교: 11건
목포임성초등학교: 11건
보성회천중학교: 11건
완도초등학교: 11건
여수여명학교: 11건
금오공업고등학교: 11건
도개고등학교: 11건
영남삼육고등학교: 11건
예일메디텍고등학교: 11건
한국철도고등학교: 11건
진량고등학교: 11건
포항중앙여자고등학교: 11건
옥계초등학교: 11건
성암초등학교: 11건
마산고등학교: 11건
마산구암고등학교: 11건
사천고등학교: 11건
삼천포여자고등학교: 11건
창원중앙여자고등학교: 11건
통영여자고등학교: 11건
김해외동초등학교: 11건
마산동중학교: 11건
마산서중학교: 11건
마산중앙중학교: 11건
신월초등학교(마산): 11건
정촌초등학교: 11건
도천초등학교: 11건
안남중학교: 11건
