city,district,district_profile,item_category,bid_count,amount_sum,amount_mean,latest_posted_date,count_score,amount_score,recency_score,competition_score,opportunity_score,recommendation_flag,avg_lead_time_days,rank
전라남도,장흥군,전국 주요 지역,폐기물/환경,14,1939521940.0,138537281.42857143,2026-02-09 16:33:36,0.0191740412979351,0.0001602745895643,0.24,1.0,24.37,제외,4.9,2
전라남도,장흥군,전국 주요 지역,전문용역/컨설팅,1,231000000.0,231000000.0,2026-02-19 17:30:26,0.0,1.9088946314965825e-05,0.2608695652173913,1.0,23.91,데이터부족,40.0,3
전라남도,전라남도,전국 주요 지역,행사/운영용역,223,47953112736.0,215036379.9820628,2026-05-14 14:49:26,0.3274336283185841,0.0039626597171125,0.9677419354838708,1.0,47.71,추천,13.6,1
전라남도,전라남도,전국 주요 지역,기타/미분류,197,18822599708.0,95546191.41116752,2026-05-07 09:44:31,0.2890855457227139,0.0015554268196281,0.7894736842105263,1.0,43.44,제외,6.2,2
전라남도,전라남도,전국 주요 지역,폐기물/환경,163,15428927449.0,94655996.6196319,2026-05-11 15:13:53,0.2389380530973451,0.0012749868734695,0.8823529411764706,1.0,42.82,제외,4.9,3
전라북도,전라북도,전국 주요 지역,행사/운영용역,493,89965613179.0,182486030.78904665,2026-05-15 19:03:34,0.7256637168141593,0.0074344102171727,1.0,0.998,64.17,추천,12.0,1
전라북도,전라북도,전국 주요 지역,IT장비/전산,278,89028219203.0,320245392.81654674,2026-05-14 09:52:18,0.4085545722713864,0.0073569476055544,0.9677419354838708,1.0,51.04,추천,10.6,2
전라북도,전라북도,전국 주요 지역,기타/미분류,212,77583338631.0,365959144.4858491,2026-05-15 14:34:11,0.3112094395280236,0.0064111869526535,1.0,1.0,47.61,제외,14.0,3
전라북도,전주시,전국 주요 지역,폐기물/환경,244,141151144303.0,578488296.3237705,2026-05-15 13:31:08,0.3584070796460177,0.011664184484398,1.0,0.996,49.55,제외,5.7,1
전라북도,전주시,전국 주요 지역,행사/운영용역,200,71811056119.0,359055280.595,2026-05-15 17:34:58,0.2935103244837758,0.0059341878574744,1.0,0.995,46.79,추천,13.9,2
전라북도,전주시,전국 주요 지역,시설유지보수,177,49244969229.0,278220165.13559324,2026-05-15 15:57:52,0.2595870206489675,0.0040694137398031,1.0,0.96,44.69,추천,6.1,3
강원특별자치도,정선군,전국 주요 지역,기타/미분류,27,7212446760.0,267127657.7777778,2026-05-14 15:04:33,0.0231522707034728,0.0005960086969748,0.9677419354838708,1.0,35.46,제외,8.8,1
강원특별자치도,정선군,전국 주요 지역,행사/운영용역,13,1439389490.0,110722268.46153846,2026-05-14 09:24:12,0.0106856634016028,0.0001189455787919,0.9677419354838708,1.0,34.95,추천,12.2,2
강원특별자치도,정선군,전국 주요 지역,교육물품/교구,12,1109577900.0,92464825.0,2026-05-14 10:55:01,0.0097951914514692,9.169122495832256e-05,0.9677419354838708,1.0,34.91,추천,13.8,3
전라북도,정읍시,전국 주요 지역,폐기물/환경,155,57330903270.0,369876795.2903226,2026-05-07 19:08:09,0.2271386430678466,0.0047376040463615,0.7894736842105263,1.0,41.05,제외,5.9,1
전라북도,정읍시,전국 주요 지역,행사/운영용역,84,25623501100.0,305041679.7619048,2026-05-14 14:53:28,0.1224188790560472,0.0021174269995643,0.9677419354838708,1.0,39.47,추천,15.8,2
전라북도,정읍시,전국 주요 지역,IT장비/전산,46,8838986000.0,192151869.5652174,2026-05-06 11:15:50,0.0663716814159292,0.0007304196070681,0.7692307692307692,1.0,34.21,추천,7.9,3
제주특별자치도,제주시,전국 주요 지역,IT장비/전산,679,207290370550.0,305287732.7687776,2026-05-15 17:08:22,1.0,0.0171296742642351,1.0,0.996,75.35,추천,11.2,1
제주특별자치도,제주시,전국 주요 지역,행사/운영용역,643,156877400161.0,243977294.18507,2026-05-13 16:44:27,0.9469026548672568,0.0129637414272932,0.9375,1.0,72.26,추천,11.4,2
제주특별자치도,제주시,전국 주요 지역,폐기물/환경,582,118242243331.0,203165366.54811,2026-05-15 09:28:39,0.8569321533923304,0.0097710815372579,1.0,0.998,69.48,제외,6.4,3
제주특별자치도,제주특별자치도,전국 주요 지역,시설유지보수,43,37972443000.0,883080069.7674419,2026-05-14 16:49:12,0.0619469026548672,0.003137895783009,0.9677419354838708,0.953,36.13,추천,11.3,1
제주특별자치도,제주특별자치도,전국 주요 지역,건설/공사,53,70067829965.0,1322034527.6415095,2026-05-08 08:26:47,0.0766961651917404,0.0057901343922425,0.8108108108108107,0.962,34.61,제외,14.0,2
제주특별자치도,제주특별자치도,전국 주요 지역,행사/운영용역,40,9906554970.0,247663874.25,2026-05-06 09:08:22,0.0575221238938053,0.0008186393765739,0.7692307692307692,1.0,33.86,추천,14.8,3
대전광역시,제천시,전국 주요 지역,조경/녹지관리,6,2218440100.0,369740016.6666667,2026-05-06 16:57:49,0.0044523597506678,0.0001833233072375,0.7692307692307692,1.0,31.72,데이터부족,5.3,1
충청북도,제천시,전국 주요 지역,기타/미분류,43,3948012154.0,91814236.13953488,2026-02-19 13:43:54,0.0373998219056099,0.0003262484504698,0.2608695652173913,1.0,25.42,제외,3.2,2
충청북도,제천시,전국 주요 지역,시설유지보수,23,3120661300.0,135680926.08695653,2026-01-21 13:45:08,0.0195903829029385,0.0002578793767224,0.2083333333333333,1.0,23.92,추천,3.0,3
서울특별시,종로구,공공기관/전통상권/관광,전문용역/컨설팅,11,654680000.0,59516363.63636363,2026-04-13 15:49:19,0.0089047195013357,5.4100222396025214e-05,0.4838709677419355,1.0,27.62,추천,13.7,1
서울특별시,종로구,공공기관/전통상권/관광,건설/공사,3,179223000.0,59741000.0,2026-04-13 15:05:22,0.0017809439002671,1.481029534808277e-05,0.4838709677419355,1.0,27.33,제외,6.3,2
서울특별시,종로구,공공기관/전통상권/관광,IT장비/전산,8,3030945340.0,378868167.5,2026-04-07 15:36:37,0.0062333036509349,0.0002504655968781,0.4411764705882353,1.0,26.87,데이터부족,13.2,3
인천광역시,중구,도심/관광/명동,행사/운영용역,42,6540591000.0,155728357.14285713,2026-05-15 09:07:54,0.0365093499554764,0.0005404891362214,1.0,1.0,36.47,추천,14.3,1
인천광역시,중구,도심/관광/명동,폐기물/환경,80,13901408830.0,173767610.375,2026-05-11 14:50:10,0.070347284060552,0.001148758644408,0.8823529411764706,1.0,36.08,제외,5.0,2
대구광역시,중구,도심/관광/명동,IT장비/전산,16,2165366000.0,135335375.0,2026-05-14 10:47:11,0.0133570792520035,0.0001789374689448,0.9677419354838708,1.0,35.05,추천,11.2,3
서울특별시,중랑구,주거/제조/서민,폐기물/환경,16,4750521000.0,296907562.5,2026-04-15 22:31:21,0.0133570792520035,0.000392564676784,0.5,1.0,28.04,제외,6.6,1
서울특별시,중랑구,주거/제조/서민,시설유지보수,21,79701092030.0,3795290096.6666665,2026-03-18 22:36:29,0.0178094390026714,0.0065861899004537,0.3409090909090909,1.0,25.99,추천,10.8,2
서울특별시,중랑구,주거/제조/서민,차량/운송,5,536151550.0,107230310.0,2026-03-20 10:59:51,0.0035618878005342,4.430548984690785e-05,0.3488372093023256,1.0,25.38,데이터부족,5.8,3
충청북도,증평군,전국 주요 지역,폐기물/환경,34,1936720000.0,56962352.94117648,2026-05-13 14:03:32,0.0293855743544078,0.0001600430480827,0.9375,1.0,35.24,제외,1.5,1
충청북도,증평군,전국 주요 지역,기타/미분류,13,305913000.0,23531769.230769232,2026-05-14 13:08:54,0.0106856634016028,2.527946681406987e-05,0.9677419354838708,1.0,34.94,제외,0.5,2
대전광역시,증평군,전국 주요 지역,기타/미분류,4,1206660000.0,301665000.0,2026-05-07 18:08:38,0.0026714158504007,9.971371411435784e-05,0.7894736842105263,1.0,31.95,제외,5.5,3
전라남도,진도군,전국 주요 지역,폐기물/환경,10,1006850700.0,100685070.0,2026-05-14 14:17:02,0.0132743362831858,8.320224657786043e-05,0.9677419354838708,1.0,35.05,제외,4.5,1
전라남도,진도군,전국 주요 지역,시설유지보수,19,321181958.0,16904313.57894737,2026-05-06 15:55:16,0.0265486725663716,2.6541234431158475e-05,0.7692307692307692,1.0,32.6,추천,0.3,2
전라남도,진도군,전국 주요 지역,건설/공사,15,4576918700.0,305127913.3333333,2026-02-25 13:55:02,0.0206489675516224,0.0003782188543388,0.2752293577981651,1.0,24.96,제외,2.9,3
전라북도,진안군,전국 주요 지역,폐기물/환경,60,29236927840.0,487282130.6666667,2026-05-07 17:16:23,0.0870206489675516,0.002416026605854,0.7894736842105263,0.967,34.72,제외,7.0,1
전라북도,진안군,전국 주요 지역,시설유지보수,15,11313356000.0,754223733.3333334,2026-04-30 09:27:31,0.0206489675516224,0.0009348919711086,0.6666666666666666,1.0,30.85,추천,6.5,2
전라북도,진안군,전국 주요 지역,전문용역/컨설팅,12,1816890000.0,151407500.0,2026-04-27 16:04:53,0.0162241887905604,0.000150140760477,0.625,1.0,30.03,추천,12.9,3
부산광역시,진주시,전국 주요 지역,폐기물/환경,51,2867362120.0,56222786.66666666,2026-05-07 14:09:19,0.0445235975066785,0.0002369477124426,0.7894736842105263,1.0,33.63,제외,5.8,1
경상남도,진주시,전국 주요 지역,기타/미분류,21,1719264585.0,81869742.14285715,2026-05-07 16:36:41,0.0294985250737463,0.0001420733738713,0.7894736842105263,1.0,33.03,제외,1.0,2
경상남도,진주시,전국 주요 지역,시설유지보수,51,1471562500.0,28854166.666666668,2026-04-22 11:49:49,0.0737463126843657,0.0001216042318684,0.5660377358490566,1.0,31.44,추천,0.9,3
충청북도,진천군,전국 주요 지역,폐기물/환경,10,1387169001.0,138716900.1,2026-04-28 15:27:36,0.0080142475512021,0.0001146302796098,0.6382978723404256,1.0,29.9,제외,6.1,1
대구광역시,진천군,전국 주요 지역,폐기물/환경,3,110196000.0,36732000.0,2026-04-21 10:36:26,0.0017809439002671,9.1061711174198e-06,0.5555555555555556,1.0,28.4,제외,6.7,2
충청북도,진천군,전국 주요 지역,시설유지보수,17,233562480.0,13738969.411764706,2026-02-19 10:49:11,0.0142475512021371,1.9300699748529345e-05,0.2608695652173913,1.0,24.48,추천,0.0,3
경상남도,창녕군,전국 주요 지역,폐기물/환경,19,1030543000.0,54239105.2631579,2026-04-09 09:13:43,0.0265486725663716,8.516008658988669e-05,0.4545454545454545,1.0,27.88,제외,2.1,1
경상남도,창녕군,전국 주요 지역,보험/금융,6,47564000.0,7927333.333333333,2026-04-09 09:18:49,0.0073746312684365,3.93050494599582e-06,0.4545454545454545,1.0,27.11,데이터부족,0.0,2
경상남도,창녕군,전국 주요 지역,시설유지보수,28,1215278030.0,43402786.78571428,2026-02-10 14:22:10,0.0398230088495575,0.0001004258747724,0.2419354838709677,1.0,25.22,추천,2.0,3
경상남도,창원시,전국 주요 지역,건설/공사,32,1043571971.0,32611624.09375,2026-05-13 13:49:25,0.0457227138643067,8.623675034728168e-05,0.9375,1.0,35.89,제외,3.1,1
경상남도,창원시,전국 주요 지역,기타/미분류,28,2898925177.0,103533042.03571428,2026-05-13 14:07:38,0.0398230088495575,0.000239555961363,0.9375,1.0,35.66,제외,5.6,2
경상남도,창원시,전국 주요 지역,전문용역/컨설팅,4,157154000.0,39288500.0,2026-05-14 10:32:03,0.0044247787610619,1.2986598567888049e-05,0.9677419354838708,1.0,34.69,데이터부족,7.2,3
강원특별자치도,천안시,전국 주요 지역,보험/금융,1,35804570.0,35804570.0,2026-05-13 13:05:09,0.0,2.958751145283272e-06,0.9375,1.0,34.06,데이터부족,6.0,1
대전광역시,천안시,전국 주요 지역,차량/운송,3,131016960.0,43672320.0,2026-05-12 18:57:56,0.0017809439002671,1.0826734700389717e-05,0.9090909090909092,1.0,33.71,데이터부족,6.3,2
충청남도,천안시,전국 주요 지역,IT장비/전산,2,83940000.0,41970000.0,2026-05-11 17:48:15,0.0008904719501335,6.936476855749918e-06,0.8823529411764706,1.0,33.27,데이터부족,4.5,3
강원특별자치도,철원군,전국 주요 지역,전문용역/컨설팅,16,1629159000.0,101822437.5,2026-05-07 10:14:53,0.0133570792520035,0.0001346273969244,0.7894736842105263,1.0,32.38,추천,8.8,1
강원특별자치도,철원군,전국 주요 지역,건설/공사,49,22950903900.0,468385793.877551,2026-05-07 09:59:48,0.0427426536064114,0.0018965739066105,0.7894736842105263,0.939,32.38,제외,6.6,2
강원특별자치도,철원군,전국 주요 지역,기타/미분류,29,6198570240.0,213743801.3793104,2026-05-06 18:10:06,0.0249332146037399,0.0005122258638134,0.7692307692307692,0.966,31.87,제외,6.3,3
경상북도,청도군,전국 주요 지역,IT장비/전산,1,76820000.0,76820000.0,2026-05-11 10:40:54,0.0,6.348107601366556e-06,0.8823529411764706,1.0,33.24,데이터부족,11.0,1
대구광역시,청도군,전국 주요 지역,시설유지보수,9,289656000.0,32184000.0,2026-04-28 16:56:03,0.0071237756010685,2.393605122860493e-05,0.6382978723404256,1.0,29.86,데이터부족,7.6,2
경상북도,청도군,전국 주요 지역,폐기물/환경,2,211779000.0,105889500.0,2026-01-22 16:59:33,0.0014749262536873,1.7500597236524445e-05,0.2097902097902098,1.0,23.21,제외,6.0,3
경상북도,청송군,전국 주요 지역,전문용역/컨설팅,3,79860000.0,26620000.0,2026-04-23 10:41:08,0.0029498525073746,6.599321440316756e-06,0.5769230769230769,1.0,28.77,데이터부족,0.0,1
경상북도,청송군,전국 주요 지역,폐기물/환경,25,1364555500.0,54582220.0,2026-02-10 17:35:43,0.0353982300884955,0.0001127615873735,0.2419354838709677,1.0,25.05,제외,2.7,2
경상북도,청송군,전국 주요 지역,시설유지보수,28,1433110560.0,51182520.0,2026-02-03 09:08:31,0.0398230088495575,0.0001184267123084,0.2290076335877862,1.0,25.03,추천,3.2,3
충청남도,청양군,전국 주요 지역,건설/공사,40,933487000.0,23337175.0,2026-05-14 10:06:13,0.0347284060552092,7.713975423687663e-05,0.9677419354838708,1.0,35.91,제외,1.4,1
충청남도,청양군,전국 주요 지역,시설유지보수,22,534144795.0,24279308.863636363,2026-05-14 13:23:52,0.0186999109528049,4.413965937737413e-05,0.9677419354838708,1.0,35.27,추천,1.5,2
대전광역시,청양군,전국 주요 지역,기타/미분류,1,213800000.0,213800000.0,2026-05-12 15:51:57,0.0,1.7667604857747586e-05,0.9090909090909092,1.0,33.64,제외,5.0,3
충청북도,청주시,전국 주요 지역,기타/미분류,50,6867242500.0,137344850.0,2026-05-15 09:20:26,0.0436331255565449,0.000567482352443,1.0,1.0,36.76,제외,10.4,1
충청북도,청주시,전국 주요 지역,행사/운영용역,36,4317173710.0,119921491.94444443,2026-05-14 16:53:10,0.0311665182546749,0.0003567545332578,0.9677419354838708,1.0,35.77,추천,12.8,2
충청북도,청주시,전국 주요 지역,전문용역/컨설팅,29,2369632000.0,81711448.27586207,2026-05-14 19:07:04,0.0249332146037399,0.0001958172209273,0.9677419354838708,1.0,35.52,추천,9.9,3
강원특별자치도,춘천시,전국 주요 지역,폐기물/환경,135,85110124874.0,630445369.437037,2026-05-14 09:27:28,0.1193232413178984,0.0070331714483975,0.9677419354838708,1.0,39.46,제외,5.8,1
강원특별자치도,춘천시,전국 주요 지역,시설유지보수,145,32223362244.0,222230084.4413793,2026-05-15 09:36:05,0.1282279608192341,0.0026628139911836,1.0,0.841,37.02,추천,6.1,2
강원특별자치도,춘천시,전국 주요 지역,IT장비/전산,43,11089402090.0,257893071.8604651,2026-05-14 16:19:05,0.0373998219056099,0.0009163852864116,0.9677419354838708,1.0,36.04,추천,7.0,3
대전광역시,충주시,전국 주요 지역,조경/녹지관리,19,6323378080.0,332809372.6315789,2026-05-06 16:54:46,0.0160284951024042,0.0005225395008586,0.7692307692307692,1.0,32.19,추천,5.3,1
대전광역시,충주시,전국 주요 지역,폐기물/환경,40,3291121900.0,82278047.5,2026-04-16 17:40:35,0.0347284060552092,0.0002719655812342,0.5084745762711864,1.0,29.02,제외,5.0,2
대전광역시,충주시,전국 주요 지역,차량/운송,2,60914560.0,30457280.0,2026-04-10 13:44:12,0.0008904719501335,5.033743574198115e-06,0.4615384615384614,1.0,26.96,데이터부족,5.0,3
충청남도,충청남도,전국 주요 지역,기타/미분류,200,23425549682.0,117127748.41,2026-05-11 14:15:06,0.1772039180765806,0.0019357967977413,0.8823529411764706,1.0,40.37,제외,7.1,1
충청남도,충청남도,전국 주요 지역,행사/운영용역,172,39553699818.0,229963371.0348837,2026-05-12 14:10:33,0.1522707034728406,0.0032685647289353,0.9090909090909092,1.0,39.81,추천,11.3,2
충청남도,충청남도,전국 주요 지역,의료/복지용품,9,1663122000.0,184791333.3333333,2026-05-15 11:08:37,0.0071237756010685,0.0001374339678495,1.0,1.0,35.29,데이터부족,9.9,3
충청북도,충청북도,전국 주요 지역,기타/미분류,112,8127567537.0,72567567.29464285,2026-05-12 13:55:36,0.0988423864648263,0.0006716307375976,0.9090909090909092,1.0,37.61,제외,6.2,1
충청북도,충청북도,전국 주요 지역,행사/운영용역,146,25900231444.0,177398845.50684932,2026-05-07 14:52:35,0.1291184327693677,0.0021402949245874,0.7894736842105263,1.0,37.06,추천,19.8,2
충청북도,충청북도,전국 주요 지역,건설/공사,65,19819253005.0,304911584.6923077,2026-05-13 09:37:05,0.0569902048085485,0.0016377863922734,0.9375,1.0,36.38,제외,10.4,3
경상북도,칠곡군,전국 주요 지역,시설유지보수,23,1031576024.0,44851131.47826087,2026-05-08 16:08:18,0.0324483775811209,8.524545169671816e-05,0.8108108108108107,1.0,33.46,추천,3.2,1
경상북도,칠곡군,전국 주요 지역,폐기물/환경,5,263069500.0,52613900.0,2026-04-30 15:40:09,0.0058997050147492,2.1739045725562344e-05,0.6666666666666666,1.0,30.24,제외,1.2,2
경상북도,칠곡군,전국 주요 지역,IT장비/전산,3,19545000.0,6515000.0,2026-04-22 16:57:34,0.0029498525073746,1.6151231849610692e-06,0.5660377358490566,1.0,28.61,데이터부족,1.0,3
강원특별자치도,태백시,전국 주요 지역,행사/운영용역,41,9386892800.0,228948604.8780488,2026-05-14 16:06:14,0.0356188780053428,0.0007756965052967,0.9677419354838708,1.0,35.96,추천,11.7,1
강원특별자치도,태백시,전국 주요 지역,기타/미분류,33,17024971500.0,515908227.27272725,2026-05-14 13:51:17,0.0284951024042742,0.0014068777791226,0.9677419354838708,0.97,35.09,제외,8.1,2
강원특별자치도,태백시,전국 주요 지역,폐기물/환경,93,11482928400.0,123472348.38709678,2026-05-06 15:47:32,0.0819234194122885,0.0009489047782086,0.7692307692307692,1.0,34.84,제외,5.6,3
충청남도,태안군,전국 주요 지역,건설/공사,3,516359000.0,172119666.66666666,2026-04-08 16:42:22,0.0017809439002671,4.26699100876599e-05,0.4477611940298507,1.0,26.79,제외,8.7,1
충청남도,태안군,전국 주요 지역,기타/미분류,3,2829000000.0,943000000.0,2026-01-28 13:28:11,0.0017809439002671,0.0002337776152599,0.218978102189781,1.0,23.36,제외,20.0,2
부산광역시,태안군,전국 주요 지역,시설유지보수,4,201280000.0,50320000.0,2025-08-20 08:22:07,0.0026714158504007,1.6633000494702686e-05,0.1006711409395973,1.0,21.62,데이터부족,7.2,3
경상남도,통영시,전국 주요 지역,기타/미분류,2,77536000.0,38768000.0,2026-04-27 13:26:06,0.0014749262536873,6.4072750713298265e-06,0.625,1.0,29.43,제외,7.0,1
대전광역시,통영시,전국 주요 지역,건설/공사,13,1550830800.0,119294676.92307691,2026-04-17 10:21:28,0.0106856634016028,0.0001281546575099,0.5172413793103449,1.0,28.19,제외,5.4,2
부산광역시,통영시,전국 주요 지역,행사/운영용역,2,1468944000.0,734472000.0,2026-04-17 16:09:45,0.0008904719501335,0.0001213878491588,0.5172413793103449,1.0,27.8,데이터부족,10.0,3
경기도,파주시,출판/DMZ/신도시,행사/운영용역,56,135778833961.0,2424622035.017857,2026-05-13 10:09:42,0.0489759572573463,0.0112202375419488,0.9375,1.0,36.3,추천,16.8,1
경기도,파주시,출판/DMZ/신도시,폐기물/환경,104,138949565832.0,1336053517.6153846,2026-05-06 16:10:16,0.0917186108637578,0.0114822545569474,0.7692307692307692,0.99,35.29,제외,5.8,2
경기도,파주시,출판/DMZ/신도시,차량/운송,80,16514235800.0,206427947.5,2026-05-06 15:30:53,0.070347284060552,0.0013646725567917,0.7692307692307692,1.0,34.39,추천,6.0,3
강원특별자치도,평창군,전국 주요 지역,폐기물/환경,100,18303282368.0,183032823.68,2026-05-14 15:59:17,0.0881567230632235,0.001512512443768,0.9677419354838708,1.0,38.08,제외,5.6,1
강원특별자치도,평창군,전국 주요 지역,기타/미분류,53,115150927005.0,2172659000.09434,2026-05-13 16:05:41,0.0463045414069456,0.0095156271156579,0.9375,1.0,36.15,제외,8.8,2
강원특별자치도,평창군,전국 주요 지역,행사/운영용역,25,7726459728.0,309058389.12,2026-05-14 10:50:57,0.0213713268032057,0.0006384847400542,0.9677419354838708,1.0,35.39,추천,12.5,3
경기도,평택시,미군기지/항만/산업,폐기물/환경,123,310099840300.0,2521136913.00813,2026-05-12 17:02:07,0.1086375779162956,0.0256254510985548,0.9090909090909092,1.0,38.62,제외,6.6,1
경기도,평택시,미군기지/항만/산업,행사/운영용역,71,15620789369.0,220011117.87323943,2026-05-13 16:08:17,0.0623330365093499,0.0012908416002693,0.9375,1.0,36.59,추천,41037.8,2
경기도,평택시,미군기지/항만/산업,시설유지보수,47,4152053890.0,88341572.12765957,2026-05-13 13:44:09,0.0409617097061442,0.000343109670143,0.9375,1.0,35.71,추천,3.4,3
경기도,포천시,전국 주요 지역,폐기물/환경,80,8750055040.0,109375688.0,2026-05-14 14:42:03,0.070347284060552,0.0007230706965868,0.9677419354838708,1.0,37.35,제외,5.1,1
경기도,포천시,전국 주요 지역,기타/미분류,31,120686447601.0,3893111212.935484,2026-05-12 11:02:51,0.0267141585040071,0.0099730611220754,0.9090909090909092,1.0,34.95,제외,11.7,2
경기도,포천시,전국 주요 지역,행사/운영용역,35,4704629530.0,134417986.57142857,2026-05-12 20:15:16,0.0302760463045414,0.0003887723832466,0.9090909090909092,1.0,34.86,추천,9.3,3
부산광역시,포항시,전국 주요 지역,폐기물/환경,95,4085090820.0,43000956.0,2026-05-12 09:47:54,0.0837043633125556,0.0003375761011027,0.9090909090909092,1.0,36.99,제외,5.3,1
경상북도,포항시,전국 주요 지역,시설유지보수,30,787481342.0,26249378.066666663,2026-05-13 09:23:44,0.0427728613569321,6.507441152153784e-05,0.9375,1.0,35.78,추천,3.4,2
부산광역시,포항시,전국 주요 지역,시설유지보수,68,7420100000.0,109119117.64705884,2026-04-30 13:58:30,0.0596616206589492,0.0006131683573665,0.6666666666666666,1.0,32.4,추천,7.5,3
광주광역시,하남시,전국 주요 지역,행사/운영용역,37,6208729500.0,167803500.0,2026-05-14 09:44:36,0.0320569902048085,0.000513065385756,0.9677419354838708,1.0,35.81,추천,18.0,1
경기도,하남시,전국 주요 지역,기타/미분류,15,3561487000.0,237432466.66666663,2026-05-11 13:55:45,0.0124666073018699,0.0002943075071188,0.8823529411764706,1.0,33.74,제외,10.3,2
광주광역시,하남시,전국 주요 지역,폐기물/환경,40,3922952000.0,98073800.0,2026-04-28 09:44:55,0.0347284060552092,0.0003241775762951,0.6382978723404256,1.0,30.97,제외,6.2,3
경상남도,하동군,전국 주요 지역,청소/환경미화,1,5610000.0,5610000.0,2026-04-27 13:21:10,0.0,4.635886962205985e-07,0.625,1.0,29.38,데이터부족,0.0,1
경상남도,하동군,전국 주요 지역,건설/공사,36,1106931899.0,30748108.30555556,2026-04-10 09:18:32,0.051622418879056,9.14725696724423e-05,0.4615384615384614,1.0,28.99,제외,1.2,2
경상남도,하동군,전국 주요 지역,시설유지보수,13,194393000.0,14953307.692307692,2026-04-03 09:57:38,0.0176991150442477,1.6063885458896758e-05,0.4166666666666667,1.0,26.96,추천,0.8,3
경상남도,함안군,전국 주요 지역,조경/녹지관리,3,17009000.0,5669666.666666667,2026-05-08 09:54:04,0.0029498525073746,1.4055579561526132e-06,0.8108108108108107,1.0,32.28,데이터부족,0.0,1
경상남도,함안군,전국 주요 지역,시설유지보수,28,506640500.0,18094303.57142857,2026-04-29 16:57:29,0.0398230088495575,4.186681084626598e-05,0.6521739130434783,1.0,31.38,추천,0.6,2
경상남도,함안군,전국 주요 지역,건설/공사,42,2461457300.0,58606126.190476194,2026-04-08 14:22:10,0.0604719764011799,0.0002034053084687,0.4477611940298507,1.0,29.14,제외,2.4,3
부산광역시,함양군,전국 주요 지역,행사/운영용역,8,1099438160.0,137429770.0,2026-05-14 13:21:33,0.0062333036509349,9.08533160730078e-05,0.9677419354838708,1.0,34.77,데이터부족,11.6,1
경상남도,함양군,전국 주요 지역,시설유지보수,36,1027239634.0,28534434.277777776,2026-04-23 16:36:40,0.051622418879056,8.4887109203598e-05,0.5769230769230769,1.0,30.72,추천,2.1,2
경상남도,함양군,전국 주요 지역,기타/미분류,23,10931835998.0,475297217.3043478,2026-04-22 11:20:07,0.0324483775811209,0.0009033646341551,0.5660377358490566,1.0,29.81,제외,21.1,3
전라남도,함평군,전국 주요 지역,폐기물/환경,14,1841012000.0,131500857.14285716,2026-04-13 18:01:18,0.0191740412979351,0.0001521341092346,0.4838709677419355,1.0,28.03,제외,5.0,1
전라남도,함평군,전국 주요 지역,시설유지보수,13,297313970.0,22870305.384615384,2026-04-09 14:38:56,0.0176991150442477,2.456887624250805e-05,0.4545454545454545,1.0,27.53,추천,0.6,2
전라남도,함평군,전국 주요 지역,IT장비/전산,3,37014289.0,12338096.333333334,2026-04-09 17:38:34,0.0029498525073746,3.0587176433230734e-06,0.4545454545454545,1.0,26.94,데이터부족,0.0,3
경상남도,합천군,전국 주요 지역,시설유지보수,47,2340418120.0,49796130.212765954,2026-05-07 10:46:11,0.0678466076696165,0.0001934030989058,0.7894736842105263,1.0,34.56,추천,2.6,1
경상남도,합천군,전국 주요 지역,건설/공사,57,3532589103.0,61975247.42105264,2026-04-24 11:43:36,0.0825958702064896,0.0002919194967099,0.5882352941176471,1.0,32.13,제외,2.3,2
경상남도,합천군,전국 주요 지역,폐기물/환경,30,3351724000.0,111724133.33333331,2026-04-20 18:17:01,0.0427728613569321,0.0002769735043228,0.5454545454545454,1.0,29.9,제외,3.3,3
전라남도,해남군,전국 주요 지역,보험/금융,7,12101244154000.0,1728749164857.1428,2025-09-26 09:39:01,0.0088495575221238,1.0,0.1149425287356322,1.0,47.08,데이터부족,0.0,1
전라남도,해남군,전국 주요 지역,건설/공사,35,3151183600.0,90033817.14285715,2026-05-14 17:11:25,0.0501474926253687,0.0002604016215108,0.9677419354838708,1.0,36.53,제외,4.8,2
광주광역시,해남군,전국 주요 지역,폐기물/환경,10,275212000.0,27521200.0,2026-05-11 16:06:59,0.0080142475512021,2.2742454949066555e-05,0.8823529411764706,1.0,33.56,제외,4.6,3
부산광역시,해운대구,관광/해변/고소득,건설/공사,32,1084474000.0,33889812.5,2026-05-13 19:51:33,0.0276046304541406,8.961673578344695e-05,0.9375,1.0,35.17,제외,5.4,1
부산광역시,해운대구,관광/해변/고소득,급수/전기/설비,29,731051000.0,25208655.172413792,2026-05-12 19:50:11,0.0249332146037399,6.041122637446788e-05,0.9090909090909092,1.0,34.64,추천,4.9,2
대구광역시,해운대구,관광/해변/고소득,건설/공사,24,25942729454.0,1080947060.5833333,2026-05-13 10:28:07,0.0204808548530721,0.0021438067957189,0.9375,0.958,34.1,제외,11.2,3
대전광역시,홍성군,전국 주요 지역,차량/운송,10,795495840.0,79549584.0,2026-05-04 16:25:03,0.0080142475512021,6.57366986300374e-05,0.7317073170731707,1.0,31.3,추천,11.8,1
충청남도,홍성군,전국 주요 지역,시설유지보수,10,71142969.0,7114296.9,2026-04-29 09:17:10,0.0080142475512021,5.878979722633237e-06,0.6521739130434783,1.0,30.1,추천,0.4,2
